date,game_id,weeks,region,stadium,home,home_win,away,away_win,weekend_is,avg_temp,min_temp,max_temp,rainfall,avg_windspeed,avg_relative_humid,nb_crowd
2018-06-03,1008,Sunday,Busan,Masan,NC,0.345,SAMSUNG,0.466,1,21.3,18.4,25.1,0.0,3.6,71.9,6155
2018-06-03,1009,Sunday,Seoul,Jamsil,LG,0.542,NEXEN,0.475,1,24.0,16.9,30.8,0.0,1.6,39.4,15687
2018-06-05,1010,Tuesday,Seoul,Jamsil,LG,0.55,HANHWA,0.579,0,23.7,17.7,29.2,0.0,1.7,52.5,23934
2018-06-05,1011,Tuesday,Suwon,Suwon,KT,0.448,KIA,0.491,0,23.3,18.6,30.1,0.0,1.6,62.3,12598
2018-06-05,1012,Tuesday,Busan,Masan,NC,0.339,LOTTE,0.429,0,19.7,18.7,21.9,5.7,1.9,84.8,8536
2018-06-05,1013,Tuesday,Seoul,Gocheok,NEXEN,0.467,DOOSAN,0.661,0,23.7,17.7,29.2,0.0,1.7,52.5,6655
2018-06-05,1014,Tuesday,Incheon,Munhak,SK,0.571,SAMSUNG,0.475,0,22.2,18.2,26.9,0.0,1.8,57.3,10828
2018-06-06,1015,Wednesday,Seoul,Jamsil,LG,0.557,HANHWA,0.569,0,23.0,18.4,27.9,0.0,2.0,62.9,23593
2018-06-06,1016,Wednesday,Suwon,Suwon,KT,0.441,KIA,0.5,0,21.7,16.6,27.9,0.0,1.6,78.1,20800
2018-06-06,1017,Wednesday,Busan,Masan,NC,0.333,LOTTE,0.439,0,21.6,18.3,26.0,0.0,2.5,79.6,8867
2018-06-06,1018,Wednesday,Seoul,Gocheok,NEXEN,0.475,DOOSAN,0.649,0,23.0,18.4,27.9,0.0,2.0,62.9,13731
2018-06-06,1019,Wednesday,Incheon,Munhak,SK,0.579,SAMSUNG,0.467,0,19.7,17.3,23.6,0.0,1.7,82.8,20381
2018-06-07,1020,Thursday,Seoul,Jamsil,LG,0.548,HANHWA,0.576,0,22.2,17.8,29.4,0.0,2.0,69.3,20245
2018-06-07,1021,Thursday,Suwon,Suwon,KT,0.433,KIA,0.508,0,20.7,16.5,29.0,0.0,1.6,83.8,10436
2018-06-07,1022,Thursday,Busan,Masan,NC,0.328,LOTTE,0.448,0,21.8,18.8,25.5,0.0,3.5,78.1,7573
2018-06-07,1023,Thursday,Seoul,Gocheok,NEXEN,0.468,DOOSAN,0.655,0,22.2,17.8,29.4,0.0,2.0,69.3,4108
2018-06-07,1024,Thursday,Incheon,Munhak,SK,0.586,SAMSUNG,0.459,0,19.3,17.1,22.8,0.0,2.0,84.8,7624
2018-06-08,1025,Friday,Busan,Sajik,LOTTE,0.441,KIA,0.517,0,22.8,20.6,27.8,0.0,2.9,68.9,13245
2018-06-08,1026,Friday,Daegu,Daegu,SAMSUNG,0.468,LG,0.556,0,25.6,21.2,31.7,0.0,2.4,50.1,14613
2018-06-08,1027,Friday,Seoul,Jamsil,DOOSAN,0.661,NC,0.339,0,21.9,18.5,27.0,0.0,2.1,68.0,11531
2018-06-08,1028,Friday,Daejeon,Daejeon,HANHWA,0.567,SK,0.576,0,22.5,19.5,27.7,0.0,1.3,74.1,13000
2018-06-08,1029,Friday,Suwon,Suwon,KT,0.426,NEXEN,0.46,0,21.1,17.6,26.9,0.0,2.1,79.0,3492
2018-06-09,1030,Saturday,Busan,Sajik,LOTTE,0.45,KIA,0.508,1,21.2,18.7,24.7,0.0,3.6,65.9,25000
2018-06-09,1031,Saturday,Daegu,Daegu,SAMSUNG,0.46,LG,0.562,1,20.2,18.0,23.3,0.0,5.3,62.8,24000
2018-06-09,1032,Saturday,Seoul,Jamsil,DOOSAN,0.667,NC,0.333,1,23.7,18.9,30.1,0.5,1.4,60.6,20314
2018-06-09,1033,Saturday,Daejeon,Daejeon,HANHWA,0.574,SK,0.567,1,23.1,17.6,29.0,0.7,3.0,68.8,13000
2018-06-09,1034,Saturday,Suwon,Suwon,KT,0.419,NEXEN,0.469,1,23.5,17.1,29.5,0.1,2.4,66.0,10230
2018-06-10,1035,Sunday,Daegu,Daegu,SAMSUNG,0.453,LG,0.569,1,18.7,15.8,22.4,0.5,4.4,71.5,13594
2018-06-10,1036,Sunday,Seoul,Jamsil,DOOSAN,0.672,NC,0.328,1,21.3,18.3,24.9,0.5,1.4,59.9,14323
2018-06-10,1037,Sunday,Daejeon,Daejeon,HANHWA,0.565,SK,0.574,1,21.6,18.5,25.8,0.0,3.6,66.8,13000
2018-06-10,1038,Sunday,Suwon,Suwon,KT,0.429,NEXEN,0.462,1,21.7,17.2,25.8,1.4,3.3,62.8,7186
2018-06-12,1039,Tuesday,Seoul,Gocheok,NEXEN,0.47,HANHWA,0.571,0,21.3,16.6,27.1,0.0,1.7,65.5,9527
2018-06-12,1040,Tuesday,Seoul,Jamsil,DOOSAN,0.677,KT,0.422,0,21.3,16.6,27.1,0.0,1.7,65.5,10412
2018-06-12,1041,Tuesday,Busan,Masan,NC,0.323,LG,0.561,0,18.3,16.2,21.6,0.0,2.0,72.3,5730
2018-06-12,1042,Tuesday,Gwangju,Gwangju,KIA,0.516,SK,0.565,0,21.4,18.6,27.2,0.0,1.0,78.0,16512
2018-06-12,1043,Tuesday,Busan,Sajik,LOTTE,0.443,SAMSUNG,0.462,0,18.3,16.2,21.6,0.0,2.0,72.3,15541
2018-06-13,1044,Wednesday,Seoul,Gocheok,NEXEN,0.463,HANHWA,0.578,0,22.0,18.3,27.0,0.0,1.5,64.0,12756
2018-06-13,1045,Wednesday,Seoul,Jamsil,DOOSAN,0.683,KT,0.415,0,22.0,18.3,27.0,0.0,1.5,64.0,13845
2018-06-13,1046,Wednesday,Busan,Masan,NC,0.333,LG,0.552,0,19.6,17.4,23.1,0.0,2.3,72.4,4838
2018-06-13,1047,Wednesday,Gwangju,Gwangju,KIA,0.524,SK,0.556,0,22.6,17.6,28.9,0.0,1.9,73.9,16869
2018-06-13,1048,Wednesday,Busan,Sajik,LOTTE,0.435,SAMSUNG,0.47,0,19.6,17.4,23.1,0.0,2.3,72.4,13592
2018-06-14,1049,Thursday,Seoul,Gocheok,NEXEN,0.471,HANHWA,0.569,0,21.6,18.8,25.1,29.0,1.1,74.9,7656
2018-06-14,1050,Thursday,Seoul,Jamsil,DOOSAN,0.688,KT,0.409,0,21.6,18.8,25.1,29.0,1.1,74.9,7513
2018-06-14,1051,Thursday,Busan,Masan,NC,0.343,LG,0.544,0,19.9,17.6,23.4,0.0,3.4,72.9,4463
2018-06-14,1052,Thursday,Gwangju,Gwangju,KIA,0.516,SK,0.562,0,22.8,18.0,29.3,0.0,2.0,69.6,10317
2018-06-14,1053,Thursday,Busan,Sajik,LOTTE,0.444,SAMSUNG,0.463,0,19.9,17.6,23.4,0.0,3.4,72.9,9318
2018-06-15,1054,Friday,Seoul,Jamsil,LG,0.536,KIA,0.508,0,21.7,17.2,27.0,16.5,1.4,60.8,23375
2018-06-15,1055,Friday,Busan,Masan,NC,0.353,KT,0.403,0,19.3,17.1,23.6,0.0,3.5,65.3,4418
2018-06-15,1056,Friday,Incheon,Munhak,SK,0.569,LOTTE,0.438,0,21.3,17.4,25.5,1.3,3.0,65.0,13204
2018-06-15,1057,Friday,Daejeon,Daejeon,HANHWA,0.576,DOOSAN,0.692,0,21.5,17.0,26.4,0.0,3.6,59.8,13000
2018-06-15,1058,Friday,Seoul,Gocheok,NEXEN,0.464,SAMSUNG,0.471,0,21.7,17.2,27.0,16.5,1.4,60.8,2676
2018-06-16,1059,Saturday,Seoul,Jamsil,LG,0.543,KIA,0.5,1,22.5,16.3,28.7,0.0,1.4,56.4,25000
2018-06-16,1060,Saturday,Busan,Masan,NC,0.362,KT,0.397,1,18.5,16.2,22.9,0.0,3.2,68.5,7503
2018-06-16,1061,Saturday,Incheon,Munhak,SK,0.561,LOTTE,0.446,1,21.4,17.0,26.1,0.0,2.5,60.3,23047
2018-06-16,1062,Saturday,Daejeon,Daejeon,HANHWA,0.567,DOOSAN,0.697,1,22.3,15.9,28.3,0.0,2.8,59.6,13000
2018-06-16,1063,Saturday,Seoul,Gocheok,NEXEN,0.471,SAMSUNG,0.464,1,22.5,16.3,28.7,0.0,1.4,56.4,7827
2018-06-17,1064,Sunday,Seoul,Jamsil,LG,0.549,KIA,0.493,1,22.8,18.9,27.5,0.0,1.3,66.9,23586
2018-06-17,1065,Sunday,Busan,Masan,NC,0.371,KT,0.391,1,20.9,15.1,25.9,0.0,2.1,71.0,6596
2018-06-17,1066,Sunday,Incheon,Munhak,SK,0.552,LOTTE,0.455,1,20.4,17.6,24.1,0.0,1.9,79.8,16403
2018-06-17,1067,Sunday,Daejeon,Daejeon,HANHWA,0.559,DOOSAN,0.701,1,23.5,17.4,29.9,0.0,1.2,68.3,13000
2018-06-17,1068,Sunday,Seoul,Gocheok,NEXEN,0.479,SAMSUNG,0.457,1,22.8,18.9,27.5,0.0,1.3,66.9,4089
2018-06-19,1069,Tuesday,Chungju,Chungju,HANHWA,0.565,LG,0.556,0,21.5,19.7,24.9,0.1,1.3,73.3,10000
2018-06-19,1070,Tuesday,Suwon,Suwon,KT,0.4,LOTTE,0.463,0,21.8,17.5,26.0,0.0,1.5,73.4,6299
2018-06-19,1071,Tuesday,Daegu,Daegu,SAMSUNG,0.451,SK,0.544,0,22.4,20.3,25.0,1.5,1.1,74.8,4353
2018-06-19,1072,Tuesday,Seoul,Jamsil,DOOSAN,0.691,NEXEN,0.486,0,22.4,19.1,27.2,0.0,1.8,61.3,7323
2018-06-20,1073,Wednesday,Chungju,Chungju,HANHWA,0.557,LG,0.562,0,23.4,19.5,28.9,0.0,1.7,62.9,10000
2018-06-20,1074,Wednesday,Suwon,Suwon,KT,0.394,LOTTE,0.471,0,22.3,18.1,28.9,0.0,2.3,78.9,6404
2018-06-20,1075,Wednesday,Gwangju,Gwangju,KIA,0.485,NC,0.366,0,22.9,17.9,28.9,0.0,1.5,78.6,7916
2018-06-20,1076,Wednesday,Daegu,Daegu,SAMSUNG,0.444,SK,0.551,0,24.7,18.7,29.5,0.0,2.4,55.3,6594
2018-06-20,1077,Wednesday,Seoul,Jamsil,DOOSAN,0.681,NEXEN,0.493,0,22.7,19.1,28.4,0.0,2.3,68.1,9056
2018-06-21,1078,Thursday,Chungju,Chungju,HANHWA,0.563,LG,0.554,0,24.1,19.3,29.9,0.0,2.0,50.3,10000
2018-06-21,1079,Thursday,Suwon,Suwon,KT,0.389,LOTTE,0.478,0,23.0,18.8,28.8,0.0,2.4,71.3,7023
2018-06-21,1080,Thursday,Gwangju,Gwangju,KIA,0.493,NC,0.361,0,24.1,18.3,30.8,0.0,1.3,61.6,17892
2018-06-21,1081,Thursday,Daegu,Daegu,SAMSUNG,0.452,SK,0.543,0,25.4,19.1,31.8,0.0,2.2,42.4,6243
2018-06-21,1082,Thursday,Seoul,Jamsil,DOOSAN,0.671,NEXEN,0.5,0,23.7,19.4,28.7,0.0,2.2,60.1,10145
2018-06-22,1083,Friday,Busan,Masan,NC,0.37,HANHWA,0.569,0,24.0,20.8,27.5,0.0,1.6,56.5,7525
2018-06-22,1084,Friday,Seoul,Gocheok,NEXEN,0.493,KIA,0.486,0,25.0,18.2,32.0,0.0,1.8,45.1,6788
2018-06-22,1085,Friday,Seoul,Jamsil,LG,0.547,LOTTE,0.486,0,25.0,18.2,32.0,0.0,1.8,45.1,21084
2018-06-22,1086,Friday,Daegu,Daegu,SAMSUNG,0.446,DOOSAN,0.676,0,25.6,17.7,32.0,0.0,1.3,41.6,12405
2018-06-22,1087,Friday,Suwon,Suwon,KT,0.384,SK,0.549,0,24.0,16.9,32.6,0.0,1.7,60.5,3797
2018-06-23,1088,Saturday,Busan,Masan,NC,0.365,HANHWA,0.575,1,23.0,20.8,26.7,0.9,3.5,68.1,9549
2018-06-23,1089,Saturday,Seoul,Gocheok,NEXEN,0.487,KIA,0.493,1,24.5,20.9,28.9,0.0,2.0,50.6,14811
2018-06-23,1090,Saturday,Seoul,Jamsil,LG,0.553,LOTTE,0.479,1,24.5,20.9,28.9,0.0,2.0,50.6,24212
2018-06-23,1091,Saturday,Daegu,Daegu,SAMSUNG,0.453,DOOSAN,0.667,1,26.4,20.9,32.3,0.0,2.0,42.0,15332
2018-06-23,1092,Saturday,Suwon,Suwon,KT,0.378,SK,0.556,1,23.9,20.1,30.8,0.0,1.8,62.9,9673
2018-06-24,1093,Sunday,Busan,Masan,NC,0.36,HANHWA,0.581,1,24.7,21.1,31.3,0.0,3.7,67.9,6136
2018-06-24,1094,Sunday,Seoul,Gocheok,NEXEN,0.494,KIA,0.486,1,25.2,20.1,32.1,0.0,1.9,62.8,10227
2018-06-24,1095,Sunday,Seoul,Jamsil,LG,0.558,LOTTE,0.472,1,25.2,20.1,32.1,0.0,1.9,62.8,20904
2018-06-24,1096,Sunday,Daegu,Daegu,SAMSUNG,0.447,DOOSAN,0.671,1,28.6,22.6,35.0,0.0,2.9,39.8,10188
2018-06-24,1097,Sunday,Suwon,Suwon,KT,0.373,SK,0.562,1,24.8,19.9,33.3,0.0,2.0,73.8,6468
2018-06-26,1098,Tuesday,Busan,Masan,NC,0.355,DOOSAN,0.676,0,22.8,21.0,24.1,1.5,6.0,93.9,2922
2018-06-26,1099,Tuesday,Daejeon,Daejeon,HANHWA,0.587,SAMSUNG,0.442,0,24.0,21.3,26.9,30.3,1.8,87.6,7344
2018-06-26,1100,Tuesday,Busan,Sajik,LOTTE,0.479,NEXEN,0.487,0,22.8,21.0,24.1,1.5,6.0,93.9,9507
2018-06-27,1101,Wednesday,Incheon,Munhak,SK,0.554,KIA,0.493,0,20.5,18.5,23.0,0.2,2.6,92.4,12404
2018-06-27,1102,Wednesday,Seoul,Jamsil,LG,0.551,KT,0.382,0,22.3,19.1,25.5,1.0,2.0,81.9,9004
2018-06-27,1103,Wednesday,Busan,Masan,NC,0.364,DOOSAN,0.667,0,23.1,22.2,25.1,6.7,7.3,91.9,2865
2018-06-27,1104,Wednesday,Daejeon,Daejeon,HANHWA,0.579,SAMSUNG,0.449,0,25.4,22.9,29.9,50.4,2.2,84.0,8153
2018-06-27,1105,Wednesday,Busan,Sajik,LOTTE,0.473,NEXEN,0.494,0,23.1,22.2,25.1,6.7,7.3,91.9,4264
2018-06-28,1106,Thursday,Busan,Masan,NC,0.359,DOOSAN,0.671,0,21.2,18.5,22.6,131.1,2.9,97.5,2768
2018-06-28,1107,Thursday,Daejeon,Daejeon,HANHWA,0.584,SAMSUNG,0.443,0,24.4,23.3,26.4,0.3,1.6,88.9,9914
2018-06-28,1108,Thursday,Busan,Sajik,LOTTE,0.48,NEXEN,0.488,0,21.2,18.5,22.6,131.1,2.9,97.5,4510
2018-06-29,1109,Friday,Seoul,Jamsil,DOOSAN,0.675,KIA,0.486,0,24.7,21.9,29.1,6.5,1.5,78.5,23114
2018-06-29,1110,Friday,Incheon,Munhak,SK,0.56,LG,0.557,0,22.3,20.0,26.0,0.4,1.9,90.5,14054
2018-06-29,1111,Friday,Daejeon,Daejeon,HANHWA,0.59,LOTTE,0.487,0,25.5,19.8,30.8,9.2,1.6,80.1,13000
2018-06-29,1112,Friday,Suwon,Suwon,KT,0.377,NC,0.354,0,24.5,21.5,29.9,1.0,1.3,88.3,3266
2018-06-29,1113,Friday,Daegu,Daegu,SAMSUNG,0.438,NEXEN,0.481,0,25.7,21.5,29.8,0.0,1.3,74.5,8020
2018-06-30,1114,Saturday,Seoul,Jamsil,DOOSAN,0.667,KIA,0.493,1,24.4,21.6,27.9,14.5,0.9,83.8,24110
2018-06-30,1115,Saturday,Incheon,Munhak,SK,0.566,LG,0.55,1,24.0,19.5,28.5,0.0,1.4,83.5,19024
2018-06-30,1116,Saturday,Daejeon,Daejeon,HANHWA,0.595,LOTTE,0.481,1,24.9,22.5,28.6,22.4,1.4,87.5,11891
2018-06-30,1117,Saturday,Suwon,Suwon,KT,0.385,NC,0.35,1,24.9,20.7,29.7,1.7,1.3,88.3,4237
2018-07-01,1118,Sunday,Daegu,Daegu,SAMSUNG,0.432,NEXEN,0.488,1,24.7,19.7,30.2,47.0,2.4,82.1,5015
2018-07-03,1119,Tuesday,Gwangju,Gwangju,KIA,0.487,HANHWA,0.6,0,26.6,23.6,30.5,0.0,3.0,83.4,5484
2018-07-03,1120,Tuesday,Seoul,Jamsil,LG,0.543,NC,0.346,0,27.4,22.5,32.6,0.1,0.8,74.4,7034
2018-07-03,1121,Tuesday,Seoul,Gocheok,NEXEN,0.494,SK,0.571,0,27.4,22.5,32.6,0.1,0.8,74.4,2635
2018-07-04,1122,Wednesday,Gwangju,Gwangju,KIA,0.494,HANHWA,0.593,0,26.7,23.0,31.7,0.0,1.3,85.0,7287
2018-07-04,1123,Wednesday,Seoul,Jamsil,LG,0.537,NC,0.354,0,27.3,24.0,31.8,0.0,1.7,69.6,7343
2018-07-04,1124,Wednesday,Busan,Sajik,LOTTE,0.474,DOOSAN,0.671,0,25.0,22.2,29.5,1.3,3.8,83.4,7750
2018-07-04,1125,Wednesday,Seoul,Gocheok,NEXEN,0.488,SK,0.577,0,27.3,24.0,31.8,0.0,1.7,69.6,2305
2018-07-04,1126,Wednesday,Suwon,Suwon,KT,0.392,SAMSUNG,0.427,0,26.4,22.6,32.3,0.0,1.9,84.1,3320
2018-07-05,1127,Thursday,Gwangju,Gwangju,KIA,0.5,HANHWA,0.585,0,25.3,23.2,28.2,5.2,1.2,93.8,6923
2018-07-05,1128,Thursday,Seoul,Jamsil,LG,0.542,NC,0.349,0,25.3,23.4,29.0,0.5,1.2,72.8,8125
2018-07-05,1129,Thursday,Busan,Sajik,LOTTE,0.468,DOOSAN,0.675,0,22.9,21.7,25.8,5.3,1.7,94.1,7896
2018-07-05,1130,Thursday,Seoul,Gocheok,NEXEN,0.494,SK,0.57,0,25.3,23.4,29.0,0.5,1.2,72.8,2876
2018-07-05,1131,Thursday,Suwon,Suwon,KT,0.4,SAMSUNG,0.422,0,25.7,22.4,30.8,0.3,1.7,84.0,3189
2018-07-06,1132,Friday,Incheon,Munhak,SK,0.562,HANHWA,0.59,0,24.4,22.4,27.4,0.0,5.0,59.0,18882
2018-07-06,1133,Friday,Busan,Sajik,LOTTE,0.462,KT,0.395,0,20.8,19.3,21.7,2.9,3.6,89.9,10497
2018-07-06,1134,Friday,Gwangju,Gwangju,KIA,0.494,LG,0.536,0,23.5,22.2,26.4,4.9,2.6,91.0,10136
2018-07-06,1135,Friday,Seoul,Gocheok,NEXEN,0.5,NC,0.357,0,23.9,21.5,27.1,0.0,1.8,57.8,1755
2018-07-06,1136,Friday,Seoul,Jamsil,DOOSAN,0.679,SAMSUNG,0.429,0,23.9,21.5,27.1,0.0,1.8,57.8,17262
2018-07-07,1137,Saturday,Incheon,Munhak,SK,0.568,HANHWA,0.583,1,23.9,19.4,28.7,0.0,3.4,57.5,25000
2018-07-07,1138,Saturday,Busan,Sajik,LOTTE,0.469,KT,0.39,1,20.0,18.6,22.7,0.0,4.1,76.5,22958
2018-07-07,1139,Saturday,Gwangju,Gwangju,KIA,0.5,LG,0.529,1,24.4,20.8,29.2,0.0,1.9,75.3,19352
2018-07-07,1140,Saturday,Seoul,Gocheok,NEXEN,0.506,NC,0.353,1,23.7,19.5,29.2,0.0,1.6,51.4,4681
2018-07-07,1141,Saturday,Seoul,Jamsil,DOOSAN,0.683,SAMSUNG,0.424,1,23.7,19.5,29.2,0.0,1.6,51.4,21138
2018-07-08,1142,Sunday,Incheon,Munhak,SK,0.573,HANHWA,0.576,1,23.4,18.9,27.3,0.0,2.7,56.5,23044
2018-07-08,1143,Sunday,Busan,Sajik,LOTTE,0.463,KT,0.398,1,19.7,17.8,23.4,0.0,3.6,80.9,11528
2018-07-08,1144,Sunday,Gwangju,Gwangju,KIA,0.494,LG,0.535,1,24.0,21.3,27.4,0.0,1.1,79.1,15038
2018-07-08,1145,Sunday,Seoul,Gocheok,NEXEN,0.511,NC,0.349,1,23.3,17.7,28.1,0.0,1.5,51.5,2312
2018-07-08,1146,Sunday,Seoul,Jamsil,DOOSAN,0.687,SAMSUNG,0.419,1,23.3,17.7,28.1,0.0,1.5,51.5,17144
2018-07-10,1147,Tuesday,Busan,Masan,NC,0.356,KIA,0.488,0,24.0,19.5,28.7,0.0,1.6,85.5,5089
2018-07-10,1148,Tuesday,Pohang,Pohang,SAMSUNG,0.425,LOTTE,0.47,0,22.3,18.6,29.0,0.0,1.5,93.8,8245
2018-07-10,1149,Tuesday,Suwon,Suwon,KT,0.393,DOOSAN,0.679,0,24.7,20.5,27.9,2.9,1.7,88.6,5030
2018-07-10,1150,Tuesday,Seoul,Jamsil,LG,0.54,SK,0.566,0,23.7,20.4,26.5,16.5,0.7,87.8,8445
2018-07-10,1151,Tuesday,Daejeon,Daejeon,HANHWA,0.581,NEXEN,0.506,0,26.2,20.5,31.6,0.0,1.7,80.0,9776
2018-07-11,1152,Wednesday,Busan,Masan,NC,0.364,KIA,0.482,0,26.6,22.6,30.3,0.0,2.8,78.5,5631
2018-07-11,1153,Wednesday,Pohang,Pohang,SAMSUNG,0.432,LOTTE,0.464,0,23.2,21.5,25.5,0.0,1.7,93.3,8920
2018-07-11,1154,Wednesday,Suwon,Suwon,KT,0.4,DOOSAN,0.671,0,27.2,24.2,30.9,4.2,1.5,85.3,6249
2018-07-11,1155,Wednesday,Seoul,Jamsil,LG,0.534,SK,0.571,0,26.8,24.4,29.5,3.0,1.3,82.9,9417
2018-07-11,1156,Wednesday,Daejeon,Daejeon,HANHWA,0.586,NEXEN,0.5,0,28.4,24.4,32.9,0.2,0.9,81.9,10007
2018-07-12,1157,Thursday,Busan,Masan,NC,0.371,KIA,0.476,0,27.4,25.1,30.3,0.0,4.5,78.3,4761
2018-07-12,1158,Thursday,Pohang,Pohang,SAMSUNG,0.438,LOTTE,0.459,0,29.7,22.6,35.2,0.0,2.1,72.4,8472
2018-07-12,1159,Thursday,Suwon,Suwon,KT,0.395,DOOSAN,0.674,0,27.4,25.0,31.1,0.0,1.5,83.5,6306
2018-07-12,1160,Thursday,Seoul,Jamsil,LG,0.539,SK,0.565,0,26.6,25.1,28.2,1.0,1.5,82.4,9947
2018-07-12,1161,Thursday,Daejeon,Daejeon,HANHWA,0.58,NEXEN,0.505,0,29.0,25.8,32.9,0.0,1.4,77.3,10741
2018-07-17,1162,Tuesday,Suwon,Suwon,KT,0.402,HANHWA,0.584,0,27.2,22.3,32.4,0.0,1.6,75.3,9729
2018-07-17,1163,Tuesday,Seoul,Gocheok,NEXEN,0.5,LG,0.533,0,28.1,23.9,32.1,0.0,1.7,66.5,5688
2018-07-17,1164,Tuesday,Seoul,Jamsil,DOOSAN,0.667,LOTTE,0.453,0,28.1,23.9,32.1,0.0,1.7,66.5,12122
2018-07-17,1165,Tuesday,Incheon,Munhak,SK,0.57,NC,0.378,0,26.1,23.3,29.4,0.0,1.9,81.4,5195
2018-07-17,1166,Tuesday,Gwangju,Gwangju,KIA,0.471,SAMSUNG,0.444,0,29.2,24.3,35.3,0.0,1.1,77.8,6685
2018-07-18,1167,Wednesday,Suwon,Suwon,KT,0.398,HANHWA,0.589,0,27.6,22.6,33.4,0.0,1.3,75.9,9599
2018-07-18,1168,Wednesday,Seoul,Gocheok,NEXEN,0.495,LG,0.538,0,28.2,23.7,33.2,0.0,1.6,64.8,5670
2018-07-18,1169,Wednesday,Seoul,Jamsil,DOOSAN,0.659,LOTTE,0.46,0,28.2,23.7,33.2,0.0,1.6,64.8,11707
2018-07-18,1170,Wednesday,Incheon,Munhak,SK,0.575,NC,0.374,0,26.1,22.4,30.2,0.0,2.2,81.0,6563
2018-07-18,1171,Wednesday,Gwangju,Gwangju,KIA,0.477,SAMSUNG,0.44,0,29.3,25.3,34.5,0.0,1.0,75.1,7058
2018-07-19,1172,Thursday,Suwon,Suwon,KT,0.404,HANHWA,0.582,0,27.6,22.1,33.4,0.0,1.6,73.5,9918
2018-07-19,1173,Thursday,Seoul,Gocheok,NEXEN,0.489,LG,0.543,0,28.7,23.2,34.1,0.0,1.6,64.1,6475
2018-07-19,1174,Thursday,Seoul,Jamsil,DOOSAN,0.663,LOTTE,0.455,0,28.7,23.2,34.1,0.0,1.6,64.1,12265
2018-07-19,1175,Thursday,Incheon,Munhak,SK,0.568,NC,0.38,0,26.2,23.2,30.8,0.0,2.4,81.1,6702
2018-07-19,1176,Thursday,Gwangju,Gwangju,KIA,0.471,SAMSUNG,0.446,0,29.5,25.2,35.5,0.0,1.0,73.3,8834
2018-07-20,1177,Friday,Daegu,Daegu,SAMSUNG,0.452,HANHWA,0.576,0,31.5,25.4,38.5,0.0,1.4,54.9,10101
2018-07-20,1178,Friday,Gwangju,Gwangju,KIA,0.466,KT,0.411,0,30.8,24.8,37.3,0.0,1.0,71.4,9487
2018-07-20,1179,Friday,Seoul,Jamsil,LG,0.548,DOOSAN,0.667,0,29.5,24.6,34.7,0.0,1.5,62.6,19800
2018-07-20,1180,Friday,Busan,Sajik,LOTTE,0.449,SK,0.573,0,29.6,26.0,33.7,0.0,1.6,65.8,9293
2018-07-20,1181,Friday,Busan,Masan,NC,0.376,NEXEN,0.484,0,29.6,26.0,33.7,0.0,1.6,65.8,4577
2018-07-21,1182,Saturday,Daegu,Daegu,SAMSUNG,0.447,HANHWA,0.581,1,31.1,25.7,36.8,0.0,1.5,58.9,12101
2018-07-21,1183,Saturday,Gwangju,Gwangju,KIA,0.472,KT,0.407,1,30.5,26.2,35.2,0.0,1.2,72.1,13177
2018-07-21,1184,Saturday,Seoul,Jamsil,LG,0.543,DOOSAN,0.67,1,30.6,24.9,36.9,0.0,1.5,53.6,22550
2018-07-21,1185,Saturday,Busan,Sajik,LOTTE,0.444,SK,0.578,1,29.2,26.8,32.6,0.0,2.6,78.1,15371
2018-07-21,1186,Saturday,Busan,Masan,NC,0.383,NEXEN,0.479,1,29.2,26.8,32.6,0.0,2.6,78.1,7048
2018-07-22,1187,Sunday,Daegu,Daegu,SAMSUNG,0.453,HANHWA,0.574,1,31.1,26.3,35.8,0.0,1.4,57.3,8146
2018-07-22,1188,Sunday,Gwangju,Gwangju,KIA,0.478,KT,0.402,1,29.5,27.0,34.3,0.0,2.0,71.6,8018
2018-07-22,1189,Sunday,Seoul,Jamsil,LG,0.537,DOOSAN,0.674,1,31.8,25.3,38.0,0.0,1.4,49.6,18463
2018-07-22,1190,Sunday,Busan,Sajik,LOTTE,0.44,SK,0.582,1,29.7,26.9,33.2,0.0,3.0,69.3,7609
2018-07-22,1191,Sunday,Busan,Masan,NC,0.379,NEXEN,0.485,1,29.7,26.9,33.2,0.0,3.0,69.3,4381
2018-07-24,1192,Tuesday,Daejeon,Daejeon,HANHWA,0.568,KIA,0.473,0,31.3,26.2,36.3,0.0,1.1,70.8,9604
2018-07-24,1193,Tuesday,Seoul,Gocheok,NEXEN,0.49,KT,0.409,0,31.4,27.2,36.8,0.0,1.6,59.5,1515
2018-07-24,1194,Tuesday,Busan,Sajik,LOTTE,0.446,NC,0.375,0,29.3,26.7,32.6,0.0,4.5,74.8,7559
2018-07-24,1195,Tuesday,Incheon,Munhak,SK,0.576,DOOSAN,0.677,0,29.4,26.2,33.8,0.0,2.0,74.4,15433
2018-07-24,1196,Tuesday,Seoul,Jamsil,LG,0.531,SAMSUNG,0.458,0,31.4,27.2,36.8,0.0,1.6,59.5,9393
2018-07-25,1197,Wednesday,Daejeon,Daejeon,HANHWA,0.573,KIA,0.467,0,30.6,27.5,34.4,0.0,1.8,73.0,9281
2018-07-25,1198,Wednesday,Seoul,Gocheok,NEXEN,0.485,KT,0.415,0,30.1,27.7,34.1,0.0,2.4,66.3,1600
2018-07-25,1199,Wednesday,Busan,Sajik,LOTTE,0.441,NC,0.381,0,29.6,26.5,33.1,0.0,3.7,74.1,7318
